idFilaPedido;idWebService;idLoja;idCabecPedido;idFilaCliente;empresa;pedidoCliente;pedidoJund;respostaJundPedido;respostaJundEnderecoEntrega;respostaJundItensPedido;respostaJundPedidoSerial;respostaJundConfirmaPagtoPedido;respostaJundRastreamentoPedido;idStatusIntegracao;dataHoraEntradaFila;dataHoraProcessadoPedido;dataHoraProcessadoPedidoSerial;dataHoraProcessadoConfirmaPagtoPedido;ultimaDataHoraRastreamentoPedido;rastreamentoFinalizado;importacaoImeiFinalizada;respostaServiceAtualizacaoPedidoERP;notaFiscal;subId;ultimoStatusRastreamentoPedidoOI;statusSiteIntegracaoAtualizado;reprocessarPedido;ultimoStatusResumidoRastreamentoPedidoOI;engenhariaReversa;pedidoJundDesmembrado;duplicidadeValidada;respostaJundCliente;tipoPagamento;dadosPedidoGravado;importacaoOcorrenciaFinalizada;pedidoJundDesmembradoJaImportado;informacoesValidadas;pedidoLiberadoParaRastreamento;pedidoJundDesmembradoEncontrado;idModoIntegracao;pedidoOiIntegradoSite;chaveUnica;idLojaAntigo;pedidoCancelado
252722;4;28;252163;268715;26;80141000005Q5iaAAC;503632;OK;OK;OK;;;;4;2018-07-30 11:41:14.220;2018-07-30 11:41:38.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;504403;0;;;1;0;0;0;0;1;3;0;NULL;NULL;0
252721;1;32;252162;268710;222;30467731;15299;OK;OK;OK;;;;4;2018-07-30 11:32:16.437;2018-07-30 11:32:35.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252720;1;16;252161;268709;222;30423735;15298;OK;OK;OK;;;;4;2018-07-30 11:32:14.203;2018-07-30 11:32:35.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252719;1;38;252160;268708;222;30467534;15297;OK;OK;OK;;;;4;2018-07-30 11:21:57.433;2018-07-30 11:22:36.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252718;1;38;252159;268707;222;30409472;15296;OK;OK;OK;;;;4;2018-07-30 11:21:45.313;2018-07-30 11:22:35.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252717;1;32;252158;268706;222;30467533;15295;OK;OK;OK;;;;4;2018-07-30 11:16:45.197;2018-07-30 11:17:36.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252716;1;32;252157;268705;222;30467523;15294;OK;OK;OK;;;;4;2018-07-30 11:16:43.403;2018-07-30 11:17:36.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252715;1;41;252156;268704;26;30466696;503623;OK;OK;OK;;;;4;2018-07-30 11:16:41.437;2018-07-30 11:17:36.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252714;1;17;252155;268703;29;30407361;177459;OK;OK;OK;;;;4;2018-07-30 11:11:55.627;2018-07-30 11:12:34.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252713;1;38;252154;268702;222;30406852;15293;OK;OK;OK;;;;4;2018-07-30 11:11:53.613;2018-07-30 11:12:34.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252712;1;17;252153;268701;29;30388531;177458;OK;OK;OK;;;;4;2018-07-30 11:11:51.647;2018-07-30 11:12:34.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252711;1;13;252152;268700;29;30384176;177457;OK;OK;OK;;;;4;2018-07-30 11:11:49.510;2018-07-30 11:12:34.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252710;1;38;252151;268698;222;30466988;15292;OK;OK;OK;;;;4;2018-07-30 10:56:38.820;2018-07-30 10:57:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252709;1;38;252150;268697;222;30466986;15291;OK;OK;OK;;;;4;2018-07-30 10:56:37.400;2018-07-30 10:57:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252708;1;38;252149;268696;222;30466975;15290;OK;OK;OK;;;;4;2018-07-30 10:56:36.167;2018-07-30 10:57:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252707;1;32;252148;268695;222;30466974;15289;OK;OK;OK;;;;4;2018-07-30 10:56:34.683;2018-07-30 10:57:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252706;1;13;252147;268699;29;30438198;177456;OK;OK;OK;;;;4;2018-07-30 10:56:33.407;2018-07-30 10:57:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252705;1;38;252146;268694;222;30407212;15288;OK;OK;OK;;;;4;2018-07-30 10:41:48.030;2018-07-30 10:42:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252704;1;38;252145;268693;222;30404980;15287;OK;OK;OK;;;;4;2018-07-30 10:41:46.393;2018-07-30 10:42:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252703;1;13;252144;268692;29;30393493;177452;OK;OK;OK;;;;4;2018-07-30 10:41:44.303;2018-07-30 10:42:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252702;1;13;252143;268691;29;30446586;177450;OK;OK;OK;;;;4;2018-07-30 10:26:35.307;2018-07-30 10:27:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252701;1;13;252142;268690;29;30391640;177449;OK;OK;OK;;;;4;2018-07-30 10:26:33.807;2018-07-30 10:27:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252700;1;40;252141;NULL;0;30430082;;TABELA EST� INATIVA OU PRODUTO BLOQUEADO OU PRODUTO NAO EST� NA TABELA;;TABELA EST� INATIVA OU PRODUTO BLOQUEADO OU PRODUTO NAO EST� NA TABELA;;;;15;2018-07-30 10:22:02.693;2018-07-30 10:22:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252699;1;38;252140;268688;222;30408913;15286;OK;OK;OK;;;;4;2018-07-30 10:22:00.163;2018-07-30 10:22:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252698;1;3;252139;268686;29;30387338;177447;OK;OK;OK;;;;4;2018-07-30 10:16:33.950;2018-07-30 10:17:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252697;1;3;252138;268687;29;30387755;177446;OK;OK;OK;;;;4;2018-07-30 10:13:29.617;2018-07-30 10:14:24.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252696;1;19;252137;268684;222;30414647;15285;OK;OK;OK;;;;4;2018-07-30 10:06:46.023;2018-07-30 10:07:24.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252695;1;34;252136;268683;222;30466055;15284;OK;OK;OK;;;;4;2018-07-30 09:56:29.817;2018-07-30 09:57:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252694;1;3;252135;268682;29;30382147;177444;OK;OK;OK;;;;4;2018-07-30 09:56:28.490;2018-07-30 09:57:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252693;1;13;252134;268681;29;30386730;177443;OK;OK;OK;;;;4;2018-07-30 09:41:54.880;2018-07-30 09:42:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252692;1;13;252133;268680;29;30385455;177442;OK;OK;OK;;;;4;2018-07-30 09:41:53.570;2018-07-30 09:42:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252691;1;13;252132;268679;29;30362092;177441;OK;OK;OK;;;;4;2018-07-30 09:41:51.603;2018-07-30 09:42:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252690;1;13;252131;268678;29;30359649;177440;OK;OK;OK;;;;4;2018-07-30 09:41:50.480;2018-07-30 09:42:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252689;1;13;252130;268677;29;30357876;177439;OK;OK;OK;;;;4;2018-07-30 09:41:49.123;2018-07-30 09:42:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252688;1;13;252129;268676;29;30352950;177438;OK;OK;OK;;;;4;2018-07-30 09:41:47.517;2018-07-30 09:42:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252687;1;24;252128;NULL;22;13152413;;;;;;;;10;2018-07-30 09:31:18.103;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252686;1;3;252127;268674;29;30363339;177437;OK;OK;OK;;;;4;2018-07-30 09:26:48.610;2018-07-30 09:27:17.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252685;1;13;252126;268673;29;30354153;177436;OK;OK;OK;;;;4;2018-07-30 09:26:46.597;2018-07-30 09:27:17.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252684;1;13;252125;268672;29;30351809;177435;OK;OK;OK;;;;4;2018-07-30 09:26:44.210;2018-07-30 09:27:17.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252683;1;24;252124;268671;22;13152413;110649;OK;OK;OK;;;;4;2018-07-30 09:16:18.043;2018-07-30 09:17:16.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252682;1;34;252123;268666;222;30402566;15283;OK;OK;OK;;;;4;2018-07-30 09:06:33.673;2018-07-30 09:07:15.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252681;4;28;252122;268670;27;80141000005Q521AAC;39960;OK;OK;OK;;;;4;2018-07-30 09:01:55.790;2018-07-30 09:02:16.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;40024;0;;;1;0;0;0;0;1;3;0;NULL;NULL;0
252680;4;28;252121;268669;26;80141000005Q520AAC;503596;OK;OK;OK;;;;4;2018-07-30 09:01:54.587;2018-07-30 09:02:15.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252679;4;28;252120;NULL;221;80141000005Q51zAAC;;PRODUTO [TCDM0432] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDM0432] BLOQUEADO PARA VENDA.;;;;5;2018-07-30 09:01:52.933;2018-07-30 09:02:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252678;1;38;252119;268665;222;30407211;15282;OK;OK;OK;;;;4;2018-07-30 08:51:54.650;2018-07-30 08:52:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252677;1;19;252118;268664;222;30464234;15281;OK;OK;OK;;;;4;2018-07-30 08:21:56.493;2018-07-30 08:22:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252676;1;24;252117;NULL;29;13187031;;;;;;;;10;2018-07-30 07:31:20.753;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252675;1;24;252116;NULL;22;13180895;;;;;;;;10;2018-07-30 07:31:17.947;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252674;1;24;252115;268661;29;13187031;177434;OK;OK;OK;;;;4;2018-07-30 07:16:29.233;2018-07-30 07:17:15.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252673;1;24;252114;268660;22;13180895;110647;OK;OK;OK;;;;4;2018-07-30 07:16:28.300;2018-07-30 07:17:15.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252672;1;41;252113;268659;26;30440228;503572;OK;OK;OK;;;;4;2018-07-30 06:01:54.417;2018-07-30 06:02:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252671;1;19;252112;268656;222;30445095;15280;OK;OK;OK;;;;4;2018-07-30 06:01:52.747;2018-07-30 06:02:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252670;1;18;252111;268658;222;30445280;15279;OK;OK;OK;;;;4;2018-07-30 06:01:51.450;2018-07-30 06:02:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252669;1;16;252110;268650;222;30443090;15278;OK;OK;OK;;;;4;2018-07-30 06:01:49.640;2018-07-30 06:02:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252668;1;38;252109;268654;222;30444546;15277;OK;OK;OK;;;;4;2018-07-30 06:01:48.080;2018-07-30 06:02:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252667;1;19;252108;268655;222;30444738;15276;OK;OK;OK;;;;4;2018-07-30 06:01:46.583;2018-07-30 06:02:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252666;1;16;252107;268652;222;30443458;15275;OK;OK;OK;;;;4;2018-07-30 06:01:45.023;2018-07-30 06:02:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252665;1;32;252106;268651;222;30443825;15274;OK;OK;OK;;;;4;2018-07-30 06:01:43.837;2018-07-30 06:02:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252664;1;18;252105;268657;222;30445278;15273;OK;OK;OK;;;;4;2018-07-30 06:01:42.620;2018-07-30 06:02:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252663;1;16;252104;268653;222;30444187;15272;OK;OK;OK;;;;4;2018-07-30 06:01:41.373;2018-07-30 06:02:12.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252662;1;18;252103;268649;222;30443265;15271;OK;OK;OK;;;;4;2018-07-30 06:01:39.470;2018-07-30 06:02:12.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252661;1;19;252102;268648;222;30443091;15270;OK;OK;OK;;;;4;2018-07-29 22:01:41.037;2018-07-30 06:00:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252660;1;32;252101;268647;222;30442726;15269;OK;OK;OK;;;;4;2018-07-29 21:41:35.357;2018-07-29 21:42:05.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252659;1;18;252100;268646;222;30442543;15268;OK;OK;OK;;;;4;2018-07-29 21:31:49.593;2018-07-29 21:32:05.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252658;1;17;252099;268645;26;30442021;503571;OK;OK;OK;;;;4;2018-07-29 21:21:34.120;2018-07-29 21:22:05.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252657;1;38;252098;268644;222;30442360;15267;OK;OK;OK;;;;4;2018-07-29 21:21:32.077;2018-07-29 21:22:05.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252656;1;16;252097;268643;222;30441620;15266;OK;OK;OK;;;;4;2018-07-29 20:41:37.547;2018-07-29 20:42:05.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252655;1;16;252096;268642;222;30441437;15265;OK;OK;OK;;;;4;2018-07-29 20:36:27.040;2018-07-29 20:37:06.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252654;1;32;252095;268641;222;30441244;15264;OK;OK;OK;;;;4;2018-07-29 20:21:46.800;2018-07-29 20:22:05.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252653;1;19;252094;268640;222;30441245;15263;OK;OK;OK;;;;4;2018-07-29 20:21:45.053;2018-07-29 20:22:05.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252652;1;34;252093;268639;222;30414831;15262;OK;OK;OK;;;;4;2018-07-29 20:16:29.210;2018-07-29 20:17:06.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252651;1;19;252092;268638;222;30440902;15261;OK;OK;OK;;;;4;2018-07-29 20:01:47.517;2018-07-29 20:02:04.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252650;1;32;252091;268637;222;30440890;15260;OK;OK;OK;;;;4;2018-07-29 20:01:46.407;2018-07-29 20:02:04.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252649;1;38;252090;268636;222;30440909;15259;OK;OK;OK;;;;4;2018-07-29 20:01:44.863;2018-07-29 20:02:04.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252648;1;32;252089;268635;222;30440514;15258;OK;OK;OK;;;;4;2018-07-29 19:41:37.453;2018-07-29 19:42:02.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252647;1;18;252088;268634;222;30440329;15257;OK;OK;OK;;;;4;2018-07-29 19:31:40.170;2018-07-29 19:32:02.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252646;1;34;252087;268633;222;30440144;15256;OK;OK;OK;;;;4;2018-07-29 19:21:38.003;2018-07-29 19:22:01.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252645;1;34;252086;268632;222;30439786;15255;OK;OK;OK;;;;4;2018-07-29 19:11:40.343;2018-07-29 19:12:01.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252644;1;16;252085;268631;222;30439602;15254;OK;OK;OK;;;;4;2018-07-29 19:11:38.207;2018-07-29 19:12:01.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252643;1;34;252084;268630;222;30439776;15253;OK;OK;OK;;;;4;2018-07-29 19:11:35.163;2018-07-29 19:12:01.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252642;1;32;252083;268629;222;30439601;15252;OK;OK;OK;;;;4;2018-07-29 18:51:35.103;2018-07-29 18:51:59.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252641;1;18;252082;268628;222;30439603;15251;OK;OK;OK;;;;4;2018-07-29 18:51:31.063;2018-07-29 18:51:59.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252640;1;18;252081;268627;222;30438682;15250;OK;OK;OK;;;;4;2018-07-29 18:06:27.283;2018-07-29 18:06:58.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252639;1;16;252080;268626;222;30438495;15249;OK;OK;OK;;;;4;2018-07-29 18:06:24.303;2018-07-29 18:06:58.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252638;1;19;252079;268625;222;30438322;15248;OK;OK;OK;;;;4;2018-07-29 17:51:34.983;2018-07-29 17:51:56.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252637;1;34;252078;268624;222;30438123;15247;OK;OK;OK;;;;4;2018-07-29 17:36:24.257;2018-07-29 17:36:56.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252636;1;16;252077;268623;222;30411685;15246;OK;OK;OK;;;;4;2018-07-29 17:21:33.343;2018-07-29 17:21:56.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252635;1;19;252076;268622;222;30437401;15245;OK;OK;OK;;;;4;2018-07-29 17:01:34.687;2018-07-29 17:01:56.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252634;1;18;252075;268621;222;30437027;15244;OK;OK;OK;;;;4;2018-07-29 16:36:22.387;2018-07-29 16:36:56.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252633;1;34;252074;268620;222;30436852;15243;OK;OK;OK;;;;4;2018-07-29 16:21:36.013;2018-07-29 16:21:56.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252632;1;16;252073;268619;222;30410587;15242;OK;OK;OK;;;;4;2018-07-29 16:11:35.730;2018-07-29 16:11:56.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252631;1;16;252072;268618;222;30436473;15241;OK;OK;OK;;;;4;2018-07-29 16:01:43.203;2018-07-29 16:01:56.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252630;1;19;252071;268617;222;30436106;15240;OK;OK;OK;;;;4;2018-07-29 15:41:35.373;2018-07-29 15:41:56.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252629;1;19;252070;268616;222;30435734;15239;OK;OK;OK;;;;4;2018-07-29 15:36:27.940;2018-07-29 15:36:57.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252628;1;18;252069;268615;222;30435918;15238;OK;OK;OK;;;;4;2018-07-29 15:36:26.147;2018-07-29 15:36:57.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252627;1;34;252068;268614;222;30404410;15237;OK;OK;OK;;;;4;2018-07-29 15:36:24.167;2018-07-29 15:36:57.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252626;1;19;252067;268613;222;30434632;15236;OK;OK;OK;;;;4;2018-07-29 15:26:29.050;2018-07-29 15:26:56.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252625;1;16;252066;268612;222;30409834;15235;OK;OK;OK;;;;4;2018-07-29 15:26:25.773;2018-07-29 15:26:56.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252624;1;32;252065;268611;222;30434818;15234;OK;OK;OK;;;;4;2018-07-29 14:31:40.713;2018-07-29 14:31:52.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252623;1;19;252064;268610;222;30434642;15233;OK;OK;OK;;;;4;2018-07-29 14:21:34.143;2018-07-29 14:21:52.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252622;1;38;252063;268609;222;30434264;15232;OK;OK;OK;;;;4;2018-07-29 14:06:24.947;2018-07-29 14:06:52.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252621;1;16;252062;268608;222;30407799;15231;OK;OK;OK;;;;4;2018-07-29 13:41:38.920;2018-07-29 13:41:52.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252620;1;16;252061;268607;222;30407986;;CLIENTE [13452942805] N�O CADASTRADO OU INATIVO.;OK;CLIENTE [13452942805] N�O CADASTRADO OU INATIVO.;;;;5;2018-07-29 13:41:32.320;2018-07-29 13:41:52.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252619;1;34;252060;268606;222;30382616;15230;OK;OK;OK;;;;4;2018-07-29 13:31:34.593;2018-07-29 13:31:51.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252618;1;34;252059;268605;222;30433528;15229;OK;OK;OK;;;;4;2018-07-29 13:21:40.880;2018-07-29 13:21:50.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252617;1;18;252058;268604;222;30433164;15228;OK;OK;OK;;;;4;2018-07-29 13:06:21.077;2018-07-29 13:06:51.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
